CODIGO_UNICO,NOMBRE_INVERSION,AVANCE_FISICO,MONTO_VIABLE,DEPARTAMENTO,PROVINCIA,BENEFICIARIO,SECTOR,COSTO_ACTUALIZADO,PIM_ANIO_ACTUAL,TIPO_INVERSION,EFICIENCIA_AVANCE,BENEFICIARIOS_POR_MILLON,INDICE_PRIORIDAD,CATEGORIA_PROYECTO,ESTADO_AVANCE
2201935,"MEJORAMIENTO DE SERVICIO DE AGUA POTABLE EN LA COMUNIDAD CAMPESINA DE MISAHUANCA, DISTRITO DE ORCOPAMPA - CASTILLA - AREQUIPA",0.0,1086942.17,AREQUIPA,CASTILLA,600,GOBIERNOS LOCALES,932222.02,0,PIP MENOR (SNIP),0.0,552.0072884834343,0.3999859796749828,GRANDE,SIN_INICIAR
2335523,"MEJORAMIENTO DEL SISTEMA DE ELECTRIFICACION DEL EQUIPO DE BOMBEO DEL POZO DE AGUA POTABLE DEL CASERIO GONZALES, DISTRITO DE CHOCHOPE - LAMBAYEQUE - LAMBAYEQUE",0.0,168376.23,LAMBAYEQUE,LAMBAYEQUE,135,GOBIERNOS LOCALES,168376.23,0,PIP MENOR (SNIP),0.0,801.7758801227465,0.3999978428710813,PEQUEÑO,SIN_INICIAR
2126828,MEJORAMIENTO DE LOS SERVICOS EDUCATIVOS CON INNOVACIONES TECNOLOGICAS DITRTITO DE QUILLO - YUNGAY - ANCASH,0.0,265500.0,ANCASH,YUNGAY,5683,GOBIERNOS LOCALES,263580.0,0,PIP MENOR (SNIP),0.0,21404.896421845573,0.3999985136049332,MEDIANO,SIN_INICIAR
2101445,"FORTALECIMIENTO Y ARTICULACIÓN DE CRIADORES DE ANIMALES MAYORES DEL  CENTRO POBLADO DE PICHIU SAN PEDRO, DISTRITO DE SAN MARCOS - HUARI - ANCASH",0.0,881944.0,ANCASH,HUARI,300,GOBIERNOS LOCALES,881944.0,0,PIP MAYOR (SNIP),0.0,340.15765173298985,0.3999885585116883,GRANDE,SIN_INICIAR
2587503,"ADQUISICION DE MONITOR FETAL EN SIETE ESTABLECIMIENTOS DE SALUD III.1, ESTABLECIMIENTOS DE SALUD II.1, ESTABLECIMIENTOS DE SALUD II.2 A NIVEL NACIONAL",0.0,183105.6,LORETO,MAYNAS,0,ESSALUD,183105.6,0,INVERSIONES IOARR,0.0,0.0,0.3999976027702622,PEQUEÑO,SIN_INICIAR
2550907,MEJORAMIENTO DE LA UNIDAD DE GESTION EDUCATIVA LOCAL UGEL HUARI - DISTRITO DE HUARI - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH,0.0,2660387.08,ANCASH,HUARI,77,GOBIERNOS REGIONALES,2660387.08,375000,PROYECTO DE INVERSION,0.0,28.94315664771609,0.399965196828983,MEGA,SIN_INICIAR
2089257,"CONSTRUCCION CERCO PERIMETRICO DE  DE IES GAMALIEL CHURATA DE CABANA, DISTRITO DE CABANA - SAN ROMAN - PUNO",0.0,163300.0,PUNO,SAN ROMAN,580,GOBIERNOS LOCALES,163300.0,0,PIP MAYOR (SNIP),0.0,3551.7452541334965,0.3999980651191529,PEQUEÑO,SIN_INICIAR
2278662,"MEJORAMIENTO DE VIAS URBANAS CON PISTAS Y VEREDAS EN EL BARRIO PAMPA, CHAUPI Y SANTO DOMINGO EN DISTRITO QUEROBAMBA, PROVINCIA DE SUCRE - AYACUCHO",97.43,5116834.0,AYACUCHO,SUCRE,2698,GOBIERNOS LOCALES,5424243.47,0,PIP MAYOR (SNIP),19.04107109982462,527.2791730198791,0.6922239542817417,MEGA,AVANZADO
2623185,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA EN I.E. 22364   DISTRITO DE LA TINGUIÑA DE LA PROVINCIA DE ICA DEL DEPARTAMENTO DE ICA,0.0,4910594.38,ICA,ICA,88,GOBIERNOS LOCALES,4910594.38,328000,PROYECTO DE INVERSION,0.0,17.920437566256492,0.3999357406671788,MEGA,SIN_INICIAR
2684260,AMPLIACION DEL SERVICIO DE SUMINISTRO ELÉCTRICO DOMICILIARIO EN ZONAS RURALES EN 3 UNIDADES PRODUCTORAS  3 DISTRITOS  DE LA PROVINCIA DE LAMPA DEL DEPARTAMENTO DE PUNO,0.0,47871562.46,PUNO,LAMPA,1853,ENERGIA Y MINAS,47919195.86,0,PROYECTO DE INVERSION,0.0,38.707740144230925,0.399373907874513,MEGA,SIN_INICIAR
2655648,"MEJORAMIENTO DEL SERVICIO DE PROVISIÓN DE AGUA PARA RIEGO EN EL SECTOR LLUQLLAPAMPA, YURAQ RUMI Y TOMAMOCCO EN EL CENTRO POBLADO DE QUIÑASI, AYUTA Y TOTOSPAMPA,   DISTRITO DE TOTOS DE LA PROVINCIA DE CANGALLO DEL DEPARTAMENTO DE AYACUCHO",0.0,471354.36,AYACUCHO,CANGALLO,196,GOBIERNOS LOCALES,471354.36,0,PROYECTO DE INVERSION,0.0,415.8230338635247,0.3999938975965708,MEDIANO,SIN_INICIAR
2188905,"CREACION DE UNA LOSA DEPORTIVA EN EL CENTRO POBLADO PULANCACHE, DISTRITO DE SUPE - BARRANCA - LIMA",0.0,65912.07,LIMA,BARRANCA,525,GOBIERNOS LOCALES,65912.07,0,PIP MENOR (SNIP),0.0,7965.1572162731345,0.3999993208799957,PEQUEÑO,SIN_INICIAR
2161592,"MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DEL PUESTO DE SALUD URINSAYA, DISTRITO DE COPORAQUE - ESPINAR - CUSCO",0.0,452452.0,CUSCO,ESPINAR,8394,GOBIERNOS LOCALES,623616.0,0,PIP MENOR (SNIP),0.0,18552.24421596103,0.3999970150945194,MEDIANO,SIN_INICIAR
2669191,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. CRFA SORITOR   DISTRITO DE SORITOR DE LA PROVINCIA DE MOYOBAMBA DEL DEPARTAMENTO DE SAN MARTIN,0.0,10067783.65,SAN MARTIN,MOYOBAMBA,246,GOBIERNOS LOCALES,10067783.65,0,PROYECTO DE INVERSION,0.0,24.43437488845919,0.399868277374417,MEGA,SIN_INICIAR
2063510,FORTALECIMIENTO DE LA CAPACIDAD RESOLUTIVA PARA LA PREVENCION Y CONTROL DE ENFERMEDADES INFECTOCONTAGIOSAS EN LA ZONAS ALTOANDINAS DE LA REGION MOQUEGUA,0.0,297990.0,MOQUEGUA,MARISCAL NIETO,6888,GOBIERNOS REGIONALES,297990.0,0,PIP MAYOR (SNIP),0.0,23114.869626497537,0.3999985100982134,MEDIANO,SIN_INICIAR
2571157,MEJORAMIENTO DE VÍA EN LA AVENIDA CESAR PEREZ ARAUCO EN EL  DISTRITO DE CHAUPIMARCA - PROVINCIA DE PASCO - DEPARTAMENTO DE PASCO,0.0,6859810.05,PASCO,PASCO,100,GOBIERNOS LOCALES,6859810.05,42000,PROYECTO DE INVERSION,0.0,14.577663123485468,0.399910225477852,MEGA,SIN_INICIAR
2635710,"RENOVACION DE TUBERIA Y BUZON EN EL(LA) SISTEMA DE ALCANTARILLADO ENTRE PSJE S/N Y AV. PIURA  DISTRITO DE MANCORA, PROVINCIA TALARA, DEPARTAMENTO PIURA",0.0,171053.37,PIURA,TALARA,0,GOBIERNOS LOCALES,171053.37,0,INVERSIONES IOARR,0.0,0.0,0.3999977605596578,PEQUEÑO,SIN_INICIAR
2499700,"RENOVACION DE VIAS DE ACCESO EN EL(LA) AV. PARTICIPACION II ETAPA,  DISTRITO DE BELEN, PROVINCIA MAYNAS, DEPARTAMENTO LORETO",35.0,3773472.84,LORETO,MAYNAS,0,GOBIERNOS REGIONALES,4059747.52,500000,INVERSIONES IOARR,9.275275451565197,0.0,0.5049505972055892,MEGA,MEDIO
2130673,"CONSTRUCCION Y MEJORAMIENTO DE LA INFRAESTRUCTURA EDUCATIVA Nº 86130 DEL CASERÍO DE QUITAFLOR, DISTRITO DE PIRA, PROVINCIA DE HUARAZ - REGION ANCASH",0.0,1151714.0,ANCASH,HUARAZ,204,GOBIERNOS REGIONALES,1555399.0,0,PIP MENOR (SNIP),0.0,177.12730764755835,0.3999849930385268,GRANDE,SIN_INICIAR
2665669,MEJORAMIENTO DEL SERVICIO DE EDUCACION PRIMARIA Y SERVICIO DE EDUCACIÓN SECUNDARIA EN I.E. 86501 ANDRES AVELINO CACERES DE CENTRO POBLADO YURACMARCA-  DISTRITO DE YURACMARCA - PROVINCIA DE HUAYLAS - DEPARTAMENTO DE ANCASH,0.0,9260000.0,ANCASH,HUAYLAS,299,GOBIERNOS LOCALES,9260000.0,0,PROYECTO DE INVERSION,0.0,32.289416846652266,0.3998788715399208,MEGA,SIN_INICIAR
2525105,CREACION DE SERVICIO COMUNAL MULTIUSO EN LA LOCALIDAD DE CAMPANAYOCC ALLPAURCCUNA DEL DISTRITO DE CARMEN ALTO - PROVINCIA DE HUAMANGA - DEPARTAMENTO DE AYACUCHO,100.0,247026.84,AYACUCHO,HUAMANGA,82,GOBIERNOS LOCALES,309476.84,0,PROYECTO DE INVERSION,404.8143108659772,331.94773491010125,0.6999967946121592,MEDIANO,COMPLETADO
2156373,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR EN LA CALLE SANTA CATALINA DESDE LA CALLE AYACUCHO HASTA LA AV. JUAN DE LA TORRE EN EL DISTRITO DE AREQUIPA, PROVINCIA DE AREQUIPA - AREQUIPA",0.0,101432.28,AREQUIPA,AREQUIPA,12546,GOBIERNOS LOCALES,119194.71,0,PIP MENOR (SNIP),0.0,123688.43527918332,0.4000030642588685,PEQUEÑO,SIN_INICIAR
2202153,"CREACION DE ESTADIO EN EL CASERIO PASABAR LA GRANJA, DISTRITO DE OLMOS - LAMBAYEQUE - LAMBAYEQUE",0.0,276003.17,LAMBAYEQUE,LAMBAYEQUE,380,GOBIERNOS LOCALES,349311.8,0,PIP MENOR (SNIP),0.0,1376.7957810049793,0.39999651957658,MEDIANO,SIN_INICIAR
2234758,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INTALACION DEL SERVICIO DE DESAGUE EN EL CASERO DE JATO CENTRO POBLADO DE CHICHUCANCHA, DISTRITO DE CHAVIN DE HUANTAR - HUARI - ANCASH",0.0,1098385.83,ANCASH,HUARI,500,GOBIERNOS LOCALES,1519119.77,0,PIP MENOR (SNIP),0.0,455.213447172748,0.3999857948442138,GRANDE,SIN_INICIAR
2574325,MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN TRANSITABILIDAD VEHICULAR Y PEATONAL VIAL A TRAVES DE CONSTRUCCION DE PONTON EN EL RIO COLCABAMBA DE LA ZONA URBANA DE LA POBLACION DE COLCABAMBA   DISTRITO DE COLCABAMBA DE LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA,0.0,238034.42,HUANCAVELICA,TAYACAJA,20,GOBIERNOS LOCALES,348911.8,0,PROYECTO DE INVERSION,0.0,84.02146210619455,0.3999968906366273,PEQUEÑO,SIN_INICIAR
2637463,"RENOVACION DE PUENTE EN EL(LA) CAMINO VECINAL EMP.AM-108 LAMUD - CUSHPAURCU - AM 649 CHAQUIL R010638 (PUENTE CONVENTO),  DISTRITO DE LAMUD, PROVINCIA LUYA, DEPARTAMENTO AMAZONAS",0.0,1448951.91,AMAZONAS,LUYA,0,GOBIERNOS LOCALES,1065232.98,0,INVERSIONES IOARR,0.0,0.0,0.3999810301422792,GRANDE,SIN_INICIAR
2484528,"REMODELACION DE OBRAS EXTERIORES EN EL(LA) BOTADERO MUNICIPAL Y ACONDICIONAMIENTO DEL ÁREA DE DISPOSICIÓN FINAL DE RESIDUOS SÓLIDOS DEL  DISTRITO DE PALPA, PROVINCIA PALPA, DEPARTAMENTO ICA",51.21,134500.0,ICA,PALPA,0,GOBIERNOS LOCALES,219287.71,0,INVERSIONES IOARR,380.7434944237918,0.0,0.5536282391212317,PEQUEÑO,MEDIO
2670051,"REPARACION DE QOCHAS (EXCLUSIVO PARA N.E.) EN EL(LA) INFRAESTRUCTURA NATURAL DEL TERRITORIO HÍDRICO PRODUCTIVO QUEBRADA SAICCATA, UBICADO EN EL  DISTRITO DE HUACAÑA, PROVINCIA SUCRE, DEPARTAMENTO AYACUCHO",0.0,1373430.02,AYACUCHO,SUCRE,0,AGRICULTURA Y RIEGO,1373430.02,14246,INVERSIONES IOARR,0.0,0.0,0.3999820188848917,GRANDE,SIN_INICIAR
2659060,"ADQUISICION DE EQUIPO DE CONTROL DE CALIDAD Y MEDIDOR DE CORRIENTE DE AGUA EN EL(LA) DE LA ZONAL NORTE  DE LA UNIDAD EJECUTORA 002 SERVICIOS DE SANEAMIENTO TUMBES  DISTRITO DE ZARUMILLA, PROVINCIA ZARUMILLA, DEPARTAMENTO TUMBES",0.0,313434.0,TUMBES,ZARUMILLA,0,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO",313434.0,0,INVERSIONES IOARR,0.0,0.0,0.399995896493543,MEDIANO,SIN_INICIAR
2534409,CREACION DEL COMPLEJO MULTIDEPORTIVO DE LA COMUNIDAD DE TRES  ESTRELLAS DE MAHUAYPAMPA DEL DISTRITO DE PAUCARTAMBO - PROVINCIA DE PAUCARTAMBO - DEPARTAMENTO DE CUSCO,99.45,1199187.0,CUSCO,PAUCARTAMBO,170,GOBIERNOS LOCALES,1744344.35,36256,PROYECTO DE INVERSION,82.93118587843264,141.76271090330366,0.698334359612697,GRANDE,AVANZADO
2651597,"REPARACION DE VIAS DE ACCESO EN EL(LA) RIO BLANCO EN EL CENTRO POBLADO NUEVA ESPERANZA, DISTRITO DE SOPLIN, PROVINCIA REQUENA, DEPARTAMENTO LORETO",0.0,20000.0,LORETO,REQUENA,0,GOBIERNOS LOCALES,20000.0,0,INVERSIONES IOARR,0.0,0.0,0.3999997381704363,PEQUEÑO,SIN_INICIAR
2058234,ADECUACION E IMPLEMENTACION INICIAL PARA EL FUNCIONAMIENTO DE LA UNIVERSIDAD NACIONAL DE MOQUEGUA,0.0,1900908.0,MOQUEGUA,- TODOS -,540,EDUCACION,1900908.0,0,PIP MAYOR (SNIP),0.0,284.07476847906366,0.3999753021209379,GRANDE,SIN_INICIAR
2488571,MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD EN EL PUENTE AUCAYACU EN LA LOCALIDAD DE AUCAYACU DEL DISTRITO DE JOSE CRESPO Y CASTILLO - PROVINCIA DE LEONCIO PRADO - DEPARTAMENTO DE HUANUCO,79.42,9039084.94,HUANUCO,LEONCIO PRADO,26569,GOBIERNOS LOCALES,12013733.44,1217325,PROYECTO DE INVERSION,8.78628760844458,2939.34620333372,0.6381509606148169,MEGA,AVANZADO
2256125,"MEJORAMIENTO DE LOS SERVICIOS MUNICIPALES DE LA MUNICIPALIDAD DE CANCHIS, PROVINCIA DE CANCHIS - CUSCO",9.5,14846434.0,CUSCO,CANCHIS,62328,GOBIERNOS LOCALES,16970395.25,0,PIP MAYOR (SNIP),0.6398842981418972,4198.179845746123,0.4283274488453867,MEGA,INICIAL
2241418,"MEJORAMIENTO DE LA ACCESIBILIDAD VEHICULAR Y PEATONAL EN EL GRUPO 25A SECTOR 2, DISTRITO DE VILLA EL SALVADOR - LIMA - LIMA",0.0,1366064.0,LIMA,LIMA,1152,GOBIERNOS LOCALES,1231314.52,0,PIP MAYOR (SNIP),0.0,843.2987034282435,0.3999825186237864,GRANDE,SIN_INICIAR
2156779,"INSTALACION DE VIVERO PARA LA PRODUCCION DE PLANTONES  DE PINO, EUCALIPTO, CIPRES, TOMATILLO, TARA, CAFE, GRANADILLA, PARA LAS LOCALIDADES DE QUIRICHIMA, SINCHIGUAL, YORATUCTO Y TAURIMARCA, DISTRITO DE CAÑARIS - FERREÑAFE - LAMBAYEQUE",0.0,74750.0,LAMBAYEQUE,FERREÑAFE,250,GOBIERNOS LOCALES,74750.0,0,PIP MENOR (SNIP),0.0,3344.481605351171,0.3999991088982977,PEQUEÑO,SIN_INICIAR
2119403,"CONSTRUCCION DE INFRAESTRUCTURA DEL PUESTO DE SALUD OCCORURO, DISTRITO DE TAMBOBAMBA, PROVINCIA DE COTABAMBAS - APURIMAC",0.0,145511.34,APURIMAC,COTABAMBAS,256,GOBIERNOS LOCALES,145511.34,0,PIP MENOR (SNIP),0.0,1759.3130542265642,0.3999981845819692,PEQUEÑO,SIN_INICIAR
2626699,AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA LOCAL EN LOS CENTROS POBLADOS DEL   DISTRITO DE KIMBIRI DE LA PROVINCIA DE LA CONVENCION DEL DEPARTAMENTO DE CUSCO,0.0,4514468.43,CUSCO,LA CONVENCION,4435,GOBIERNOS LOCALES,4514468.43,0,PROYECTO DE INVERSION,0.0,982.3969463443564,0.3999424486355434,MEGA,SIN_INICIAR
2546755,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE RIEGO EN LOS SECTORES DE HUAYCCOPAMPA, PITUPUQYO, CALVARIO  Y PITUIRA DEL CENTRO POBLADO DE CHOQUEPATA  DISTRITO DE OROPESA - PROVINCIA DE QUISPICANCHI - DEPARTAMENTO DE CUSCO",94.75,644727.8,CUSCO,QUISPICANCHI,335,GOBIERNOS LOCALES,934266.9,0,PROYECTO DE INVERSION,146.9612447299465,519.5991238473042,0.6842416764307773,MEDIANO,AVANZADO
2527610,"CREACION DE LA TROCHA CARROZABLE DESDE EL CASERIO TUPAC AMARU HASTA EL CASERIO SOLEDAD,  DISTRITO DE MANANTAY - PROVINCIA DE CORONEL PORTILLO - DEPARTAMENTO DE UCAYALI",100.0,94975.93,UCAYALI,CORONEL PORTILLO,0,GOBIERNOS LOCALES,35028.79,0,PROYECTO DE INVERSION,1052.8983501398725,0.0,0.6999987565756047,PEQUEÑO,COMPLETADO
2260943,"MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL Y VEHICULAR DE LAS CALLES PADRE JOSE EGG, INGOBERT WITTING, PADRE JOSE GSTIR, POLICIA NACIONAL Y PSAJE. MALDONADO EN LA LOCALIDAD DE POZUZO, DISTRITO DE POZUZO - OXAPAMPA - PASCO",77.01,2039985.0,PASCO,OXAPAMPA,255,GOBIERNOS LOCALES,1747906.1,0,PIP MAYOR (SNIP),37.75027757557041,125.00091912440531,0.6310033815311556,GRANDE,AVANZADO
2683989,"RENOVACION DE PUENTE EN EL(LA) CAMINO VECINAL RUTA AN-979 EN EL CENTRO POBLADO YANACACA GRANDE, DISTRITO DE BUENA VISTA ALTA, PROVINCIA CASMA, DEPARTAMENTO ANCASH",0.0,1989335.58,ANCASH,CASMA,0,GOBIERNOS LOCALES,1989335.58,0,INVERSIONES IOARR,0.0,0.0,0.3999739553675137,GRANDE,SIN_INICIAR
2277647,"MEJORAMIENTO DE LA CAPACIDAD OPERATIVA Y ADMINISTRATIVA DE LOS SERVICIOS MUNICIPALES EN EL CENTRO POBLADO DE ALTO ALIANZA , DISTRITO DE ACORA - PUNO - PUNO",0.0,579941.4,PUNO,PUNO,1550,GOBIERNOS LOCALES,690926.26,0,PIP MENOR (SNIP),0.0,2672.683826331419,0.3999929499804889,MEDIANO,SIN_INICIAR
2507342,"MEJORAMIENTO DE LOS SERVICIOS DE APOYO AL DESARROLLO PRODUCTIVO AGRARIO EN CULTIVOS DE PLÁTANO, CACAO, CARAMBOLA Y GUANÁBANO EN 6 DISTRITOS DE LA PROVINCIA DE CHANCHAMAYO - DEPARTAMENTO DE JUNIN",0.0,2688804.0,JUNIN,CHANCHAMAYO,11700,GOBIERNOS LOCALES,4324590.67,0,PROYECTO DE INVERSION,0.0,4351.377043473603,0.3999688938698381,MEGA,SIN_INICIAR
2285680,"MEJORAMIENTO DE LA CARRETERA HUAMBO – MAYORARCA DISTRITO DE PAMPAS CHICO, PROVINCIA DE RECUAY - ANCASH",0.0,100000.0,ANCASH,RECUAY,900,GOBIERNOS LOCALES,100000.0,0,PIP MENOR (SNIP),0.0,9000.0,0.399999005879487,PEQUEÑO,SIN_INICIAR
2382467,MEJORAMIENTO DE LOS SERVICIOS TURÍSTICOS PÚBLICOS EN LA RUTA 01 Y RUTA 02 DE LA RED DE CAMINOS INKA DEL SANTUARIO HISTÓRICO DE MACHUPICCHU EN LOS DISTRITOS DE MACHUPICCHU Y OLLANTAYTAMBO DE LA  PROVINCIA DE URUBAMBA - DEPARTAMENTO DE CUSCO,0.0,42864977.34,CUSCO,URUBAMBA,10,COMERCIO EXTERIOR Y TURISMO,43717309.34,260000,PROYECTO DE INVERSION,0.0,0.2332906867226632,0.3994388095385767,MEGA,SIN_INICIAR
2130951,"MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA  DEL PUESTO DE SALUD DE COROSHA , DISTRITO DE COROSHA - BONGARA - AMAZONAS",0.0,15744.0,AMAZONAS,BONGARA,97,GOBIERNOS LOCALES,15744.0,0,PIP MENOR (SNIP),0.0,6161.077235772357,0.3999998278491406,PEQUEÑO,SIN_INICIAR
2613586,MEJORAMIENTO DEL SERVICIO DE PRÁCTICA DEPORTIVA Y/O RECREATIVA EN EL ESTADIO PILLIC  DE CENTRO POBLADO CHURCAMPA DISTRITO DE CHURCAMPA DE LA PROVINCIA DE CHURCAMPA DEL DEPARTAMENTO DE HUANCAVELICA,0.0,10130629.91,HUANCAVELICA,CHURCAMPA,5088,GOBIERNOS LOCALES,8693255.83,68600,PROYECTO DE INVERSION,0.0,502.2392531561742,0.3998691497114818,MEGA,SIN_INICIAR
2031100,AMPLIACIÓN Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO PARA EL ESQUEMA SANTA ROSA Y ANCÓN DISTRITOS DE SANTA ROSA Y ANCÓN.,70.79,68396660.0,LIMA,LIMA,52007,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO",123546436.27,0,PIP MAYOR (SNIP),1.0349920595537854,760.3733866536758,0.6114927489119454,MEGA,MEDIO
2617062,CREACION DEL SERVICIO DE TRÁNSITO PEATONAL INTERURBANO O RURAL EN CAMINO DE HERRADURA DE LA FLORIDA - EL HUAMBO   DISTRITO DE PAIMAS DE LA PROVINCIA DE AYABACA DEL DEPARTAMENTO DE PIURA,0.0,199119.98,PIURA,AYABACA,0,GOBIERNOS LOCALES,358724.81,348725,PROYECTO DE INVERSION,0.0,0.0,0.3999973931078727,PEQUEÑO,SIN_INICIAR
2624877,"CREACION DE LOS SERVICIOS DE PROTECCIÓN EN LA RIBERA DE LAS QUEBRADAS VULNERABLES ANTE EL PELIGRO EN A.H. VILLA MILITAR VILLA HERMOSA,   DISTRITO DE EL ALTO DE LA PROVINCIA DE TALARA DEL DEPARTAMENTO DE PIURA",0.0,4979898.12,PIURA,TALARA,367,GOBIERNOS LOCALES,5808002.73,0,PROYECTO DE INVERSION,0.0,73.69628678267016,0.3999349310081108,MEGA,SIN_INICIAR
2460467,MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE EDUCACION INICIAL DE LA INSTITUCIÓN EDUCATIVA N° 1079 DE LA LOCALIDAD DEL SAN JUAN DE PUCALOMA DEL DISTRITO DE SAN PEDRO DE CORIS - PROVINCIA DE CHURCAMPA - DEPARTAMENTO DE HUANCAVELICA,100.0,1498609.19,HUANCAVELICA,CHURCAMPA,55,GOBIERNOS LOCALES,2876312.66,0,PROYECTO DE INVERSION,66.72853781178267,36.70069579648047,0.6999803992774445,GRANDE,COMPLETADO
2496900,AMPLIACION DE LA TROCHA CARROZABLE TRAMO RANCAY HASTA JACTAY EN EL CASERIO DE MILLPOC DEL DISTRITO DE PAUCAS - PROVINCIA DE HUARI - DEPARTAMENTO DE ANCASH,0.0,639534.21,ANCASH,HUARI,94,GOBIERNOS LOCALES,571504.18,0,PROYECTO DE INVERSION,0.0,146.98197302064577,0.3999916600546122,MEDIANO,SIN_INICIAR
2213563,"MEJORAMIENTO DEL CERCO PERIMETRICO DEL CEMENTERIO DE PALCA, DISTRITO DE PALCA - LAMPA - PUNO",0.0,274076.0,PUNO,LAMPA,3027,GOBIERNOS LOCALES,283155.0,0,PIP MENOR (SNIP),0.0,11044.3818502897,0.3999974714916756,MEDIANO,SIN_INICIAR
2116323,"MEJORAMIENTO DE VÍAS PEATONALES Y VEHICULARES DE LA AV. LA VICTORIA Y AV. JOSÉ MARIA EGUREN EN EL DISTRITO DE ICA, PROVINCIA DE ICA - ICA",0.0,1386672.0,ICA,ICA,855,GOBIERNOS LOCALES,1289453.44,0,PIP MAYOR (SNIP),0.0,616.5841669839732,0.3999821448448215,GRANDE,SIN_INICIAR
2690342,"REMODELACION DE COBERTURA Y VESTUARIOS Y/O SSHH DE USUARIOS REPARACION DE VIAS DE ACCESO CONSTRUCCION DE AULA EN EL(LA) I.E. 62104 EN EL CENTRO POBLADO PORVENIR, DISTRITO DE BARRANCA, PROVINCIA DATEM DEL MARAÑON, DEPARTAMENTO LORETO",0.0,700000.0,LORETO,DATEM DEL MARAÑON,0,GOBIERNOS LOCALES,700000.0,0,INVERSIONES IOARR,0.0,0.0,0.3999908355201387,GRANDE,SIN_INICIAR
2050941,"CONSTRUCCION PUENTE CARROZABLE QATUNPAMPA LUREN DE QOCHA DEL DISTRITO DE HUANCAPI, PROVINCIA DE VICTOR FAJARDO - AYACUCHO",0.0,107017.0,AYACUCHO,VICTOR FAJARDO,3772,GOBIERNOS LOCALES,107017.0,0,PIP MAYOR (SNIP),0.0,35246.736499808445,0.3999999194662398,PEQUEÑO,SIN_INICIAR
2438754,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL DE LA APV. VILLA ESPERANZA MIRADOR, CHOFERES Y DIEGO QUISPE TITO DEL DISTRITO DE SAN SEBASTIAN - PROVINCIA DE CUSCO - DEPARTAMENTO DE CUSCO",69.52,912901.89,CUSCO,CUSCO,167,GOBIERNOS LOCALES,4752442.98,1260674,PROYECTO DE INVERSION,76.15276160727413,182.9331298678766,0.6085481066451075,GRANDE,MEDIO
2091942,"MEJORAMIENTO DE TROCHA CARROZABLE CHALANANI - CAJUNHUYO, DISTRITO DE INCHUPALLA - HUANCANE - PUNO",0.0,162732.14,PUNO,HUANCANE,1234,GOBIERNOS LOCALES,162732.14,0,PIP MENOR (SNIP),0.0,7583.013410872614,0.3999983015115478,PEQUEÑO,SIN_INICIAR
2197431,"INSTALACION Y EQUIPAMIENTO DEL CENTRO DE REHABILITACION Y TERAPIA FISICA EN YARUSYACAN, DISTRITO DE SAN FRANCISCO DE ASIS DE YARUSYACAN - PASCO - PASCO",0.0,249540.88,PASCO,PASCO,6307,GOBIERNOS LOCALES,249540.88,0,PIP MENOR (SNIP),0.0,25274.41595942116,0.3999989409990921,MEDIANO,SIN_INICIAR
2192376,MEJORAMIENTO DEL SERVICIO DE  RECREACION Y DEPORTES EN LA LOCALIDAD DE GONCHILLO ALTO - DISTRITO DE BAGUA GRANDE - PROVINCIA DE UTCUBAMBA-DEPARTAMENTO DE AMAZONAS,0.0,1753411.0,AMAZONAS,UTCUBAMBA,3473,GOBIERNOS REGIONALES,1753411.0,0,PIP MAYOR (SNIP),0.0,1980.710740379751,0.3999782599808967,GRANDE,SIN_INICIAR
2625626,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE URBANO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO EN EL CENTRO POBLADO DE HUANCAYOCC DEL   DISTRITO DE HUANTA DE LA PROVINCIA DE HUANTA DEL DEPARTAMENTO DE AYACUCHO,0.0,1942993.46,AYACUCHO,HUANTA,858,GOBIERNOS LOCALES,1942993.46,0,PROYECTO DE INVERSION,0.0,441.58666390982086,0.3999748624606585,GRANDE,SIN_INICIAR
